datetime,cart,Record Count
"Feb 6, 2021","{""cookie"":[{""quantity"":0,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":2,""DOUBLE TROUBLE"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":4,""BABY OG"":2,""SEXY BACK"":2,""MATCHA POWWOW"":2,""CORNFLAKE MARSHMALLOW"":2,""id"":""l283gojd27l"",""price"":1485}],""custom"":[{""title"":""2 gift box of cookie"",""price"":2380,""quantity"":1,""id"":""e0u3ltlq0y""}]}",1
"Feb 6, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ocvou5klm7m"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb strawberry ladyinpink"",""price"":1800,""quantity"":1,""id"":""6p9n9kaci1w""}]}",1
"Feb 6, 2021","{""coconut-1lb"":1,""cupc"":1,""deathchoc"":1,""redvelvet"":1,""salt"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""xitlpm0wr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Feb 6, 2021","{""strawcheese"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""42el3ey323c"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":4,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb banana ladyinpink"",""price"":1800,""quantity"":1,""id"":""cerwd098m85""}]}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb banana Nutella *lady in pink*"",""price"":1800,""quantity"":1,""id"":""2dqer2gv792""}]}",1
"Feb 6, 2021","{""xmas-1.5lb&chocnutella.white"":1,""deathchoccake-2lb"":1}",1
"Feb 6, 2021","{""strawcheese"":10}",1
"Feb 6, 2021","{""ferrero-1lb"":1}",1
"Feb 6, 2021","{""deathchoc"":1}",1
"Feb 6, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""nsuxymt1pve"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 6, 2021","{""hella"":0,""cupc"":0,""deathchoc"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""FUDGE BROWNIE BITES"":6,""BAE BROWNIE"":6,""id"":""zg8f794zcs9"",""price"":720}],""cake"":[],""care"":2}",1
"Feb 6, 2021","{""deathchoc"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""id"":""p9tgepd3bno"",""price"":360}],""berry_slice"":1,""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""jjt762sglt"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Feb 6, 2021","{""redvelvet"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""id"":""grv1qdk1gde"",""price"":360}],""banana_slice"":0,""care"":1}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb banana Nutella * Lady in pink *"",""price"":1800,""quantity"":1,""id"":""7x74x36ogxf""}]}",1
"Feb 6, 2021","{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""FUDGE BROWNIE BITES"":3,""id"":""rbkoqvtvbvg"",""price"":360}],""redvelvet"":0,""cupccake-1lb"":1,""cake"":[],""care"":1}",1
"Feb 6, 2021","{""chocpudding-2lb"":1,""deathcake"":1,""chocpudding_slice"":1,""ferrero_slice"":1}",1
"Feb 6, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":7,""id"":""cmm0edqiqar"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":650,""quantity"":0,""id"":""zdmn3xexzxk"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":650,""quantity"":0,""id"":""5zplnj0qbcq"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb choc Nutella ladyinpink"",""price"":1800,""quantity"":1,""id"":""36etb34jnjz""}]}",1
"Feb 6, 2021","{""pbj"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""innhqyf0csc"",""price"":360}],""care"":1}",1
"Feb 6, 2021","{""xmas-0.75lb&chocnutella.green"":1}",1
"Feb 6, 2021","{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""iujbh7xuvl"",""price"":360}],""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""SEXY BACK"":1,""MRS CLAUS OATMEAL COOKIE"":1,""PISTACHIO CRANBERRY"":1,""DOUBLE TROUBLE"":1,""MATCHA POWWOW"":1,""MAMA OG"":1,""id"":""o2o83v9ioya"",""price"":540}],""hella"":0,""deathchoc"":0,""care"":1}",1
"Feb 6, 2021","{""rosebouquet"":1,""heart-L&redvelvet.pink"":1,""strawcheese"":1}",1
"Feb 6, 2021","{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""BABY OG"":1,""SEXY BACK"":2,""CORNFLAKE MARSHMALLOW"":1,""id"":""xao3zt484tg"",""price"":450}],""pbj"":2,""hella"":1}",1
"Feb 6, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""w129xaojfs"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1}",1
"Feb 6, 2021","{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""om43jypojp"",""price"":360}]}",1
"Feb 6, 2021","{""cupc"":0,""hella"":0,""deathchoc"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""FUDGE BROWNIE BITES"":6,""BAE BROWNIE"":6,""id"":""z1ibobvlzdk"",""price"":720}],""cake"":[],""care"":2}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb banana Nutella **lady in pink **"",""price"":1800,""quantity"":1,""id"":""gt8jztsetxg""}]}",1
"Feb 6, 2021","{""deathchoc"":0,""deathchoccake-1lb"":1}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb banana Nutella ladyinpink"",""price"":1800,""quantity"":1,""id"":""rp5fyrwo47k""}]}",1
"Feb 6, 2021","{""cupc"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""cxjdmhro4t"",""price"":360}],""cake"":[],""care"":1}",1
"Feb 6, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""6qeqwvslf7g"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""custom"":[{""title"":"" lb ladyinpink"",""price"":1800,""quantity"":1,""id"":""dsxc38jmuwa""}]}",1
"Feb 6, 2021","{""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""DOUBLE TROUBLE"":2,""TRIPLE C"":1,""MAMA OG"":2,""id"":""8hv5py01kog"",""price"":450}],""heart-set&redvelvet,ganache.pinkgold"":1,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":2,""id"":""i1wmm4du9ug"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 6, 2021","{""cupccake-1lb"":1,""hella"":4,""peanut"":0,""deathchoc"":1,""cupc"":3,""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""CORNFLAKE MARSHMALLOW"":2,""SEXY BACK"":2,""DOUBLE TROUBLE"":3,""MAMA OG"":1,""MATCHA POWWOW"":3,""PISTACHIO CRANBERRY"":1,""id"":""x7cserxig7"",""price"":990}],""salt"":1}",1
"Feb 6, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""fxh62pv5rkb"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 6, 2021","{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""id"":""jcgbpwe3ctd"",""price"":960}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":3,""id"":""98ioeyqh53o"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1
"Feb 6, 2021","{""custom"":[{""title"":""1 lb carrot ladyinpink"",""price"":1800,""quantity"":1,""id"":""cefdvndstt5""}]}",1
"Feb 6, 2021","{""chocpudding-1lb"":0,""custom"":[{""title"":""1 lb chocolate ladyinpink"",""price"":1800,""quantity"":1,""id"":""deontspbi3s""}]}",1
"Feb 6, 2021","{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""TRIPLE C"":1,""SEXY BACK"":1,""MATCHA POWWOW"":1,""id"":""7b4tes7jita"",""price"":450}],""brownie"":[{""quantity"":1,""count"":18,""title"":""Box of 18 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""FUDGE BROWNIE BITES"":6,""BAE BROWNIE"":6,""id"":""uul285zp23"",""price"":640}]}",1
"Feb 6, 2021","{""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":2,""DOUBLE TROUBLE"":2,""BABY OG"":2,""TRIPLE C"":2,""SEXY BACK"":2,""MATCHA POWWOW"":2,""id"":""ugxqg63i5pm"",""price"":990}],""hella"":1,""cupc"":1,""deathchoc"":1}",1
"Feb 6, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2gcccwf2yuv"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Feb 6, 2021","{""cupc"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""8183mkkype3"",""price"":360}],""cake"":[],""care"":1}",1
"Feb 6, 2021","{""heart-S&ganache.pink"":2}",1
"Feb 6, 2021","{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""id"":""j2vgi3q92a"",""price"":360}],""chocpudding_slice"":0,""cake"":[],""care"":1}",1
"Feb 5, 2021","{""care"":1,""deathcake"":1,""applecake"":1,""strawcheese"":1}",1
"Feb 5, 2021","{""deathchoccake-1lb"":1}",5
"Feb 5, 2021","{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MATCHA POWWOW"":5,""id"":""l25zx6hb44m"",""price"":450}],""coconut_slice"":1,""deathcake"":1}",1
"Feb 5, 2021","{""hella"":1,""pbj"":1,""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""BABY OG"":1,""SEXY BACK"":1,""DOUBLE TROUBLE"":1,""CORNFLAKE MARSHMALLOW"":1,""id"":""liq8xflaesf"",""price"":450}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""fz0yipe910i"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""redvelvet"":1,""cupc"":1,""deathchoc"":1,""custom"":[{""title"":""1 Xmas tree 0.75 red velvet"",""price"":1050,""quantity"":1,""id"":""a4p3gac2u0d""}]}",1
"Feb 5, 2021","{""banana-1lb"":1}",1
"Feb 5, 2021","{""banana_slice"":1,""carrot_slice"":1,""coconut_slice"":1}",1
"Feb 5, 2021","{""carrot-2lb#flower"":1}",1
"Feb 5, 2021","{""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""BABY OG"":1,""TRIPLE C"":1,""SEXY BACK"":1,""MATCHA POWWOW"":1,""id"":""8xz4w6sj4h6"",""price"":450}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""48e1oeivjc7"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""t4jvrvs1fg"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1
"Feb 5, 2021","{""chocpudding-1lb"":1}",1
"Feb 5, 2021","{""cookie"":[{""quantity"":0,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""id"":""v1b8rxrfu6g"",""price"":330}],""salt"":1,""deathchoc"":1,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":2,""id"":""s14wvyh7co"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""coconut-1lb"":1,""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""DOUBLE TROUBLE"":1,""TRIPLE C"":1,""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""id"":""651028481su"",""price"":990}],""cupc"":1,""salt"":1,""pbj"":1}",1
"Feb 5, 2021","{""coconut-2lb"":1}",1
"Feb 5, 2021","{""salt"":1,""deathchoc"":1}",1
"Feb 5, 2021","{""heart-S&ganache.gold"":1}",1
"Feb 5, 2021","{""xmas-0.75lb&chocnutella.green"":1,""hella"":1,""cupc"":1,""salt"":1,""redvelvet"":1}",1
"Feb 5, 2021","{""carrot-2lb"":1}",1
"Feb 5, 2021","{""deathchoc"":1,""coconut_slice"":2,""chocpudding_slice"":1}",1
"Feb 5, 2021","{""heart-S&redvelvet.pink"":1,""strawcheese"":1}",1
"Feb 5, 2021","{""redvelvet"":1,""hella"":2,""deathchoc"":1}",1
"Feb 5, 2021","{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""tx1lwsnvr5n"",""price"":360}],""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""SEXY BACK"":2,""TRIPLE C"":1,""MAMA OG"":1,""BABY OG"":1,""id"":""ohoslez9bg"",""price"":450}]}",1
"Feb 5, 2021","{""cupc"":1,""salt"":1,""redvelvet"":1}",1
"Feb 5, 2021","{""custom"":[{""title"":""1 lb lady in pink  chocolate pudding "",""price"":1800,""quantity"":1,""id"":""9412y6nkss""}]}",1
"Feb 5, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":8,""id"":""wnzrmjclaff"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""tfa4cl0q8oh"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"Feb 5, 2021","{""hella"":1,""deathchoc"":1,""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":2,""DOUBLE TROUBLE"":1,""TRIPLE C"":1,""SEXY BACK"":1,""id"":""5koere2m1pm"",""price"":450}]}",1
"Feb 5, 2021","{""heart-S&ganache.pink"":1}",1
"Feb 5, 2021","{""kiss-1lb#dearest"":1}",1
"Feb 5, 2021","{""redvelvet"":1}",1
"Feb 5, 2021","{""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""TRIPLE C"":1,""id"":""jpv60kw061"",""price"":450}],""redvelvet"":1,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""hok71imson8"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""strawcheese"":0,""gift"":[{""count"":""1"",""price"":600,""quantity"":1,""id"":""eo50xmqffzh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small bouquet of 1""}],""kiss_slice"":1}",1
"Feb 5, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""y2pby1op0r"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}],""cupc"":1,""pbj"":1,""deathchoc"":1,""banana_slice"":1,""carrot_slice"":1,""berry_slice"":1}",1
"Feb 5, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":0,""id"":""7foa3t7j3yx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""i7z0jxk2dli"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""xmas-0.75lb&chocnutella.pink"":1}",1
"Feb 5, 2021","{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":2,""SEXY BACK"":2,""PISTACHIO CRANBERRY"":2,""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""TRIPLE C"":1,""MRS CLAUS OATMEAL COOKIE"":1,""id"":""feh27htmxns"",""price"":900}],""brownie"":[{""quantity"":1,""count"":18,""title"":""Box of 18 brownie"",""BAE BROWNIE"":12,""FUDGE BROWNIE BITES"":12,""RED VELVET CREAM CHEESE BROWNIE BITES"":12,""id"":""1yc3td3zlk4"",""price"":1280}]}",1
"Feb 5, 2021","{""xmas-0.75lb&ganache.pink"":1}",1
"Feb 5, 2021","{""ferrero-1lb"":2,""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""SEXY BACK"":1,""MAMA OG"":1,""BABY OG"":1,""DOUBLE TROUBLE"":1,""PISTACHIO CRANBERRY"":1,""id"":""p4v6e9dcykb"",""price"":450}],""deathcake"":2,""applecake"":2,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":2,""id"":""rua55yibj3f"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""salt"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zwuh3hfhqk"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3nq8kyza5io"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""hella"":1,""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":1,""DOUBLE TROUBLE"":1,""BABY OG"":1,""SEXY BACK"":1,""MATCHA POWWOW"":1,""id"":""651v69bwqm"",""price"":450}]}",1
"Feb 5, 2021","{""hella"":2,""cupc"":2,""salt"":1,""cookie"":[{""quantity"":0,""count"":12,""title"":""Box of 12 cookie"",""SEXY BACK"":1,""MAMA OG"":1,""DOUBLE TROUBLE"":1,""TRIPLE C"":1,""BABY OG"":1,""id"":""2rpbp3b1uff"",""price"":412.5}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""mtge4suaekq"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Feb 5, 2021","{""deathcake"":0,""giftboxdeathcake"":1}",1
"Feb 5, 2021","{""heart-S&redvelvet.pink"":1,""heart-S&ganache.pink"":1}",1
"Feb 5, 2021","{""salt"":1,""redvelvet"":1}",1
"Feb 5, 2021","{""hella"":1,""cupc"":1,""pbj"":1,""deathchoc"":1}",1
